id,title,item_group_id,gtin,availability,description,condition,image_link,link,brand,price,sale_price,google_product_category,size,product_type,image2_link,link2,image3_link,link3,integer 1,Decimal
rdn-hyaluronic-acid-2pct-b5-60ml,Hyaluronic Acid 2% + B5,100425,7.70E+11,in stock,A hydrator that smooths and plumps with hyaluronic acid.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw47e3167c/Images/products/The%20Ordinary/rdn-hyaluronic-acid-2pct-b5-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/hyaluronic-acid-2-b5-serum-100425.html?dwvar_100425_size=60ml&quantity=1,The Ordinary,15.70 USD,15.70 USD,2915,60ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw47e3167c/Images/products/The%20Ordinary/rdn-hyaluronic-acid-2pct-b5-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/hyaluronic-acid-2-b5-serum-100425.html?dwvar_100425_size=60ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw47e3167c/Images/products/The%20Ordinary/rdn-hyaluronic-acid-2pct-b5-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/hyaluronic-acid-2-b5-serum-100425.html?dwvar_100425_size=60ml&quantity=1,81,81.1
rdn-lactic-acid-10pct-ha-2pct-30ml,Lactic Acid 10% + HA,100426,7.70E+11,in stock,A high-strength exfoliator that works to reveal smoother skin.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw89fe6fcb/Images/products/The%20Ordinary/rdn-lactic-acid-10pct-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/lactic-acid-10-ha-exfoliator-100426.html?dwvar_100426_size=30ml&quantity=1,The Ordinary,8.90 USD,8.90 USD,2915,30ml,Exfoliators,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw89fe6fcb/Images/products/The%20Ordinary/rdn-lactic-acid-10pct-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/lactic-acid-10-ha-exfoliator-100426.html?dwvar_100426_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw89fe6fcb/Images/products/The%20Ordinary/rdn-lactic-acid-10pct-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/lactic-acid-10-ha-exfoliator-100426.html?dwvar_100426_size=30ml&quantity=1,82,82.1
rdn-lactic-acid-5pct-ha-2pct-30ml,Lactic Acid 5% + HA,100427,7.70E+11,in stock,A milder exfoliator that works to reveal smoother skin.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwb58f5a35/Images/products/The%20Ordinary/rdn-lactic-acid-5pct-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/lactic-acid-5-ha-exfoliator-100427.html?dwvar_100427_size=30ml&quantity=1,The Ordinary,7.80 USD,7.80 USD,2915,30ml,Exfoliators,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwb58f5a35/Images/products/The%20Ordinary/rdn-lactic-acid-5pct-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/lactic-acid-5-ha-exfoliator-100427.html?dwvar_100427_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwb58f5a35/Images/products/The%20Ordinary/rdn-lactic-acid-5pct-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/lactic-acid-5-ha-exfoliator-100427.html?dwvar_100427_size=30ml&quantity=1,83,83.1
rdn-magnesium-ascorbyl-phosphate-10pct-30ml,Magnesium Ascorbyl Phosphate 10%,100428,7.70E+11,out of stock,A gentle vitamin C cream that hydrates and brightens.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw91288af5/Images/products/The%20Ordinary/rdn-magnesium-ascorbyl-phosphate-10pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/magnesium-ascorbyl-phosphate-10-vitamin-c-100428.html?dwvar_100428_size=30ml&quantity=1,The Ordinary,11.70 USD,11.70 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw91288af5/Images/products/The%20Ordinary/rdn-magnesium-ascorbyl-phosphate-10pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/magnesium-ascorbyl-phosphate-10-vitamin-c-100428.html?dwvar_100428_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw91288af5/Images/products/The%20Ordinary/rdn-magnesium-ascorbyl-phosphate-10pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/magnesium-ascorbyl-phosphate-10-vitamin-c-100428.html?dwvar_100428_size=30ml&quantity=1,84,84.1
rdn-mandelic-acid-10pct-ha-30ml,Mandelic Acid 10% + HA,100429,7.70E+11,in stock,"A  gentler exfoliant, in serum form.",new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwc5cdef82/Images/products/The%20Ordinary/rdn-mandelic10+ha-bottle-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/mandelic-acid-10-ha-exfoliator-100429.html?dwvar_100429_size=30ml&quantity=1,The Ordinary,7.50 USD,7.50 USD,2915,30ml,Exfoliators,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwc5cdef82/Images/products/The%20Ordinary/rdn-mandelic10+ha-bottle-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/mandelic-acid-10-ha-exfoliator-100429.html?dwvar_100429_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwc5cdef82/Images/products/The%20Ordinary/rdn-mandelic10+ha-bottle-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/mandelic-acid-10-ha-exfoliator-100429.html?dwvar_100429_size=30ml&quantity=1,85,85.1
rdn-marine-hyaluronics-30ml,Marine Hyaluronics,100430,7.70E+11,in stock,A serum with an intensely hydrating effect.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw723b99b4/Images/products/The%20Ordinary/rdn-marine-hyaluronics-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/marine-hyaluronics-serum-100430.html?dwvar_100430_size=30ml&quantity=1,The Ordinary,8.90 USD,8.90 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw723b99b4/Images/products/The%20Ordinary/rdn-marine-hyaluronics-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/marine-hyaluronics-serum-100430.html?dwvar_100430_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw723b99b4/Images/products/The%20Ordinary/rdn-marine-hyaluronics-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/marine-hyaluronics-serum-100430.html?dwvar_100430_size=30ml&quantity=1,86,86.1
rdn-matrixyl-10pct-ha-30ml,Matrixyl 10% + HA,100431,7.70E+11,out of stock,A skin-firming serum that targets fine lines.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw5cb6e50c/Images/products/The%20Ordinary/rdn-matrixyl-10pct-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/matrixyl-10-ha-serum-100431.html?dwvar_100431_size=30ml&quantity=1,The Ordinary,10.50 USD,10.50 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw5cb6e50c/Images/products/The%20Ordinary/rdn-matrixyl-10pct-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/matrixyl-10-ha-serum-100431.html?dwvar_100431_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw5cb6e50c/Images/products/The%20Ordinary/rdn-matrixyl-10pct-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/matrixyl-10-ha-serum-100431.html?dwvar_100431_size=30ml&quantity=1,87,87.1
rdn-mineral-uv-filters-spf-15-with-antioxidants-50ml,Mineral UV Filters SPF 15 with Antioxidants,100432,7.70E+11,in stock,An everyday sunscreen with antioxidant support.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw7046e6c2/Images/products/The%20Ordinary/rdn-mineral-uv-filters-spf-15-with-antioxidants-50ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/mineral-uv-filters-spf-15-with-antioxidants-for-sun-care-100432.html?dwvar_100432_size=50ml&quantity=1,The Ordinary,9.90 USD,9.90 USD,2915,50ml,Suncare,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw7046e6c2/Images/products/The%20Ordinary/rdn-mineral-uv-filters-spf-15-with-antioxidants-50ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/mineral-uv-filters-spf-15-with-antioxidants-for-sun-care-100432.html?dwvar_100432_size=50ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw7046e6c2/Images/products/The%20Ordinary/rdn-mineral-uv-filters-spf-15-with-antioxidants-50ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/mineral-uv-filters-spf-15-with-antioxidants-for-sun-care-100432.html?dwvar_100432_size=50ml&quantity=1,88,88.1
rdn-mineral-uv-filters-spf-30-with-antioxidants-50ml,Mineral UV Filters SPF 30 with Antioxidants,100433,7.70E+11,in stock,An everyday sunscreen with antioxidant support.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw24b78080/Images/products/The%20Ordinary/rdn-mineral-uv-filters-spf-30-with-antioxidants-50ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/mineral-uv-filters-spf-30-with-antioxidants-for-sun-care-100433.html?dwvar_100433_size=50ml&quantity=1,The Ordinary,10.80 USD,10.80 USD,2915,50ml,Suncare,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw24b78080/Images/products/The%20Ordinary/rdn-mineral-uv-filters-spf-30-with-antioxidants-50ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/mineral-uv-filters-spf-30-with-antioxidants-for-sun-care-100433.html?dwvar_100433_size=50ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw24b78080/Images/products/The%20Ordinary/rdn-mineral-uv-filters-spf-30-with-antioxidants-50ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/mineral-uv-filters-spf-30-with-antioxidants-for-sun-care-100433.html?dwvar_100433_size=50ml&quantity=1,89,89.1
rdn-multi-peptide-lash-and-brow-serum-eu-5ml,Multi-Peptide Lash and Brow Serum,100111,7.70E+11,in stock,"A volumizing lash and brow serum for a thicker, fuller, and healthier look.",new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw072fb36c/Images/products/The%20Ordinary/rdn-multi-peptide-lash-and-brow-serum-eu-5ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/multi-peptide-lash-brow-serum-100111.html?dwvar_100111_size=5ml&quantity=1,The Ordinary,14.50 USD,14.50 USD,2915,5ml,Lash & Brow Treatments,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw072fb36c/Images/products/The%20Ordinary/rdn-multi-peptide-lash-and-brow-serum-eu-5ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/multi-peptide-lash-brow-serum-100111.html?dwvar_100111_size=5ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw072fb36c/Images/products/The%20Ordinary/rdn-multi-peptide-lash-and-brow-serum-eu-5ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/multi-peptide-lash-brow-serum-100111.html?dwvar_100111_size=5ml&quantity=1,90,90.1
rdn-multi-peptide-serum-for-hair-density-60ml,Multi-Peptide Serum for Hair Density,100434,7.70E+11,in stock,"A lightweight serum for fuller, healthier-looking hair.",new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw16fde0e0/Images/products/The%20Ordinary/rdn-multi-peptide-serum-for-hair-density-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/multi-peptide-serum-for-hair-density-hair-scalp-treatment-100434.html?dwvar_100434_size=60ml&quantity=1,The Ordinary,21.70 USD,21.70 USD,2915,60ml,Hair & Scalp Treatments,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw16fde0e0/Images/products/The%20Ordinary/rdn-multi-peptide-serum-for-hair-density-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/multi-peptide-serum-for-hair-density-hair-scalp-treatment-100434.html?dwvar_100434_size=60ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw16fde0e0/Images/products/The%20Ordinary/rdn-multi-peptide-serum-for-hair-density-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/multi-peptide-serum-for-hair-density-hair-scalp-treatment-100434.html?dwvar_100434_size=60ml&quantity=1,91,91.1
rdn-natural-moisturizing-factors-ha-100ml,Natural Moisturizing Factors + HA,100435,7.70E+11,in stock,The original surface hydrator.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd7bcc6d1/Images/products/The%20Ordinary/rdn-natural-moisturizing-factors-ha-100ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/natural-moisturizing-factors-ha-moisturizer-100435.html?dwvar_100435_size=100ml&quantity=1,The Ordinary,13.50 USD,13.50 USD,2915,100ml,Moisturizers,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd7bcc6d1/Images/products/The%20Ordinary/rdn-natural-moisturizing-factors-ha-100ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/natural-moisturizing-factors-ha-moisturizer-100435.html?dwvar_100435_size=100ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd7bcc6d1/Images/products/The%20Ordinary/rdn-natural-moisturizing-factors-ha-100ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/natural-moisturizing-factors-ha-moisturizer-100435.html?dwvar_100435_size=100ml&quantity=1,92,92.1
rdn-natural-moisturizing-factors-ha-30ml,Natural Moisturizing Factors + HA,100435,7.70E+11,in stock,The original surface hydrator.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw44a812cf/Images/products/The%20Ordinary/rdn-natural-moisturizing-factors-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/natural-moisturizing-factors-ha-moisturizer-100435.html?dwvar_100435_size=30ml&quantity=1,The Ordinary,6.50 USD,6.50 USD,2915,30ml,Moisturizers,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw44a812cf/Images/products/The%20Ordinary/rdn-natural-moisturizing-factors-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/natural-moisturizing-factors-ha-moisturizer-100435.html?dwvar_100435_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw44a812cf/Images/products/The%20Ordinary/rdn-natural-moisturizing-factors-ha-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/natural-moisturizing-factors-ha-moisturizer-100435.html?dwvar_100435_size=30ml&quantity=1,93,93.1
rdn-niacinamide-10pct-zinc-1pct-30ml,Niacinamide 10% + Zinc 1%,100436,7.70E+11,in stock,"A universal serum for blemish-prone skin that smooths, brightens, and supports.",new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw632d2597/Images/products/The%20Ordinary/rdn-niacinamide-10pct-zinc-1pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/niacinamide-10-zinc-1-serum-100436.html?dwvar_100436_size=30ml&quantity=1,The Ordinary,6.00 USD,6.00 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw632d2597/Images/products/The%20Ordinary/rdn-niacinamide-10pct-zinc-1pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/niacinamide-10-zinc-1-serum-100436.html?dwvar_100436_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw632d2597/Images/products/The%20Ordinary/rdn-niacinamide-10pct-zinc-1pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/niacinamide-10-zinc-1-serum-100436.html?dwvar_100436_size=30ml&quantity=1,94,94.1
rdn-niacinamide-10pct-zinc-1pct-60ml,Niacinamide 10% + Zinc 1%,100436,7.70E+11,in stock,"A universal serum for blemish-prone skin that smooths, brightens, and supports.",new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw9329e382/Images/products/The%20Ordinary/rdn-niacinamide-10pct-zinc-1pct-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/niacinamide-10-zinc-1-serum-100436.html?dwvar_100436_size=60ml&quantity=1,The Ordinary,10.80 USD,10.80 USD,2915,60ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw9329e382/Images/products/The%20Ordinary/rdn-niacinamide-10pct-zinc-1pct-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/niacinamide-10-zinc-1-serum-100436.html?dwvar_100436_size=60ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw9329e382/Images/products/The%20Ordinary/rdn-niacinamide-10pct-zinc-1pct-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/niacinamide-10-zinc-1-serum-100436.html?dwvar_100436_size=60ml&quantity=1,95,95.1
rdn-pycnogenol-5pct-15ml,Pycnogenol 5%,100437,7.70E+11,in stock,An antioxidant-rich plant extract that helps to brighten your skin.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw878624e7/Images/products/The%20Ordinary/rdn-Pycnogenol-5pct-15ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/pycnogenol-5-antioxidant-serum-100437.html?dwvar_100437_size=15ml&quantity=1,The Ordinary,11.10 USD,11.10 USD,2915,15ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw878624e7/Images/products/The%20Ordinary/rdn-Pycnogenol-5pct-15ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/pycnogenol-5-antioxidant-serum-100437.html?dwvar_100437_size=15ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw878624e7/Images/products/The%20Ordinary/rdn-Pycnogenol-5pct-15ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/pycnogenol-5-antioxidant-serum-100437.html?dwvar_100437_size=15ml&quantity=1,96,96.1
rdn-resveratrol-3pct-ferulic-acid-3pct-30ml,Resveratrol 3% + Ferulic Acid 3%,100438,7.70E+11,in stock,An antioxidant formula that targets signs of aging.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwca0af1c7/Images/products/The%20Ordinary/rdn-resveratrol-3pct-ferulic-acid-3pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/resveratrol-3-ferulic-acid-3-antioxidant-serum-100438.html?dwvar_100438_size=30ml&quantity=1,The Ordinary,10.00 USD,10.00 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwca0af1c7/Images/products/The%20Ordinary/rdn-resveratrol-3pct-ferulic-acid-3pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/resveratrol-3-ferulic-acid-3-antioxidant-serum-100438.html?dwvar_100438_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwca0af1c7/Images/products/The%20Ordinary/rdn-resveratrol-3pct-ferulic-acid-3pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/resveratrol-3-ferulic-acid-3-antioxidant-serum-100438.html?dwvar_100438_size=30ml&quantity=1,97,97.1
rdn-retinol-02pct-in-squalane-30ml,Retinol 0.2% in Squalane,100439,7.70E+11,in stock,A mild retinol serum that targets general signs of skin aging.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwf86f7d09/Images/products/The%20Ordinary/rdn-retinol-0-2pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/retinol-02-in-squalane-serum-100439.html?dwvar_100439_size=30ml&quantity=1,The Ordinary,7.80 USD,7.80 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwf86f7d09/Images/products/The%20Ordinary/rdn-retinol-0-2pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/retinol-02-in-squalane-serum-100439.html?dwvar_100439_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwf86f7d09/Images/products/The%20Ordinary/rdn-retinol-0-2pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/retinol-02-in-squalane-serum-100439.html?dwvar_100439_size=30ml&quantity=1,98,98.1
rdn-retinol-05pct-in-squalane-30ml,Retinol 0.5% in Squalane,100440,7.70E+11,in stock,A moderate-strength retinol serum that targets general signs of skin aging.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw2b2b057f/Images/products/The%20Ordinary/rdn-retinol-0-5pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/retinol-05-in-squalane-serum-100440.html?dwvar_100440_size=30ml&quantity=1,The Ordinary,8.30 USD,8.30 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw2b2b057f/Images/products/The%20Ordinary/rdn-retinol-0-5pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/retinol-05-in-squalane-serum-100440.html?dwvar_100440_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw2b2b057f/Images/products/The%20Ordinary/rdn-retinol-0-5pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/retinol-05-in-squalane-serum-100440.html?dwvar_100440_size=30ml&quantity=1,99,99.1
rdn-retinol-1pct-in-squalane-30ml,Retinol 1% in Squalane,100441,7.70E+11,in stock,A high-strength retinol serum that targets general signs of skin aging.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw665b8223/Images/products/The%20Ordinary/rdn-retinol-1pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/retinol-1-in-squalane-serum-100441.html?dwvar_100441_size=30ml&quantity=1,The Ordinary,8.90 USD,8.90 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw665b8223/Images/products/The%20Ordinary/rdn-retinol-1pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/retinol-1-in-squalane-serum-100441.html?dwvar_100441_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw665b8223/Images/products/The%20Ordinary/rdn-retinol-1pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/retinol-1-in-squalane-serum-100441.html?dwvar_100441_size=30ml&quantity=1,100,100.1
